Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,productivity_score,engagement_score,risk_score,work_life_balance_score,tenure_factor,cluster,swot_category,outlier,attrition_probability,attrition_risk_level
798,Operations,Male,41,Consultant,2017-07-18 08:03:05.556036,7,Master,3,7150.0,43,4,3,6,100,13,0,1,3.84,False,1.17,0.71,,5,4,1,Weakness,0,0.09864621576457092,Very Low
799,Operations,Male,54,Consultant,2017-12-10 08:03:05.556036,6,Bachelor,1,6050.0,50,19,1,5,50,5,3,1,1.27,False,0.74,0.27,,5,4,1,Weakness,0,0.10298164428878699,Low
800,Sales,Female,27,Developer,2019-01-06 08:03:05.556036,5,Bachelor,4,7000.0,33,30,0,8,100,3,17,1,4.42,False,1.91,1.03,,5,3,0,Opportunity,0,0.09642813450949145,Very Low
801,Marketing,Male,27,Specialist,2020-09-17 08:03:05.556036,3,High School,1,4950.0,50,42,27,11,100,12,20,2,2.97,False,1.04,0.87,,2,2,1,Weakness,0,0.10175894599265817,Low
802,Operations,Male,46,Specialist,2024-07-04 08:03:05.556036,0,Bachelor,2,5400.0,49,11,16,14,75,7,29,1,4.27,False,0.83,0.54,,3,1,1,Weakness,0,0.09986906041704134,Very Low
803,Marketing,Female,33,Specialist,2023-02-18 08:03:05.556036,1,Bachelor,5,6750.0,59,41,0,6,0,7,81,1,2.9,False,2.76,2.5,,5,1,2,Opportunity,1,0.09817521320988366,Very Low
804,Engineering,Female,45,Consultant,2024-03-06 08:03:05.556036,0,Master,5,8250.0,39,24,17,4,75,14,54,1,3.79,False,2.4,2.3,,3,1,2,Opportunity,0,0.09737722632691632,Very Low
805,IT,Male,28,Manager,2020-09-22 08:03:05.556036,3,Bachelor,2,7200.0,43,37,24,3,0,9,55,2,4.01,True,1.68,3.0,,3,2,2,Opportunity,0,0.1000992285156596,Low
806,Engineering,Male,60,Specialist,2015-07-05 08:03:05.556036,9,Bachelor,1,4950.0,44,23,9,1,25,2,74,1,1.9,False,1.18,2.7,,4,4,0,Opportunity,0,0.10330465020389602,Low
807,Finance,Male,55,Engineer,2017-03-20 08:03:05.556036,7,Bachelor,3,7800.0,40,2,4,14,100,18,95,1,1.34,False,1.09,1.46,,5,4,0,Opportunity,0,0.10235997747734034,Low
808,Engineering,Female,44,Engineer,2019-08-14 08:03:05.556036,5,High School,4,8400.0,41,21,7,8,100,9,93,2,3.18,False,2.0,3.12,,4,3,0,Opportunity,0,0.09928632583000344,Very Low
809,Engineering,Male,44,Consultant,2019-01-14 08:03:05.556036,5,Bachelor,1,6050.0,57,24,9,13,100,17,16,0,3.49,False,0.71,-0.35,,4,3,1,Weakness,1,0.10107444360567641,Low
810,Sales,Female,30,Manager,2017-12-09 08:03:05.556036,6,High School,3,7800.0,57,28,10,10,100,2,29,1,1.14,False,1.51,0.26,,4,4,1,Weakness,0,0.10169772262113845,Low
811,Sales,Female,24,Developer,2018-06-20 08:03:05.556036,6,Master,1,5500.0,42,40,11,14,25,4,81,0,2.08,False,1.05,0.8,,4,4,1,Weakness,0,0.10268320238029487,Low
812,Marketing,Male,27,Technician,2014-09-27 08:03:05.556036,9,High School,3,4550.0,30,37,11,11,0,16,41,1,3.92,False,1.64,1.13,,4,4,0,Opportunity,0,0.09824401624636635,Very Low
813,Sales,Male,24,Manager,2019-05-18 08:03:05.556036,5,Bachelor,3,7800.0,48,23,14,2,75,19,5,2,1.23,False,1.57,1.18,,4,3,1,Weakness,0,0.10142837199077041,Low
814,HR,Female,31,Consultant,2020-08-21 08:03:05.556036,4,High School,3,7150.0,60,32,26,8,0,11,37,0,3.02,False,1.74,0.68,,2,3,3,Opportunity,0,0.10032637134721747,Low
815,Engineering,Female,26,Analyst,2018-02-05 08:03:05.556036,6,PhD,4,5600.0,40,18,27,1,75,8,55,1,2.29,False,2.03,2.32,,2,4,3,Opportunity,0,0.10029524296439465,Low
816,Marketing,Female,54,Consultant,2020-04-06 08:03:05.556036,4,Bachelor,1,6050.0,56,6,16,4,75,7,42,2,4.87,False,0.84,2.77,,3,3,3,Opportunity,0,0.10080952599480741,Low
817,Legal,Male,51,Consultant,2019-08-02 08:03:05.556036,5,Bachelor,5,8250.0,51,42,22,4,75,7,40,0,3.79,False,2.71,1.45,,3,3,3,Opportunity,0,0.09715775003904227,Very Low
818,Operations,Male,44,Technician,2023-09-27 08:03:05.556036,0,High School,4,4900.0,55,14,20,11,0,7,79,2,1.22,False,1.73,1.91,,3,1,2,Opportunity,0,0.10195449379750789,Low
819,Marketing,Male,32,Technician,2016-07-24 08:03:05.556036,8,Bachelor,5,5250.0,54,8,22,4,75,10,78,0,3.88,False,2.28,2.42,,3,4,3,Opportunity,0,0.09839725966313195,Very Low
820,Sales,Male,31,Specialist,2017-10-05 08:03:05.556036,6,Bachelor,1,4950.0,45,11,28,12,50,11,65,1,4.13,False,0.66,1.66,,2,4,3,Opportunity,0,0.10173254824884331,Low
821,Legal,Male,25,Technician,2023-06-21 08:03:05.556036,1,Bachelor,4,4900.0,33,48,25,5,50,16,70,1,1.74,False,2.4,2.06,,3,1,2,Opportunity,0,0.10009812779393056,Low
822,Sales,Male,32,Developer,2018-07-10 08:03:05.556036,6,Master,5,7500.0,39,4,28,9,100,1,98,1,3.5,False,2.04,2.7,,2,4,3,Opportunity,0,0.09897240897439626,Very Low
823,Legal,Female,54,Specialist,2017-07-07 08:03:05.556036,7,Bachelor,5,6750.0,50,17,2,14,25,15,32,1,3.27,True,1.91,0.37,,5,4,0,Opportunity,0,0.09751847451791125,Very Low
824,Marketing,Female,29,Specialist,2022-12-25 08:03:05.556036,1,Master,2,5400.0,57,38,19,2,100,5,54,1,3.59,False,1.77,2.5,,3,1,2,Opportunity,0,0.10061805076888028,Low
825,Finance,Male,22,Engineer,2016-08-07 08:03:05.556036,8,High School,5,9000.0,52,32,16,3,50,11,27,0,4.2,False,2.55,1.35,,3,4,3,Opportunity,0,0.09667140254529683,Very Low
826,Operations,Male,59,Technician,2021-05-12 08:03:05.556036,3,Bachelor,4,4900.0,34,5,17,0,75,14,2,1,4.6,True,1.72,1.7,,3,2,2,Opportunity,0,0.09718767967914624,Very Low
827,IT,Female,58,Specialist,2020-07-15 08:03:05.556036,4,Bachelor,3,5850.0,30,12,21,7,0,10,68,2,2.74,False,1.41,2.51,,3,3,3,Opportunity,0,0.10072466613142163,Low
828,Engineering,Female,51,Technician,2016-07-31 08:03:05.556036,8,Master,4,4900.0,37,4,26,4,75,17,89,0,3.44,False,1.83,2.58,,2,4,3,Opportunity,0,0.09973116853710184,Very Low
829,Customer Support,Female,48,Analyst,2020-04-13 08:03:05.556036,4,Bachelor,1,4400.0,35,11,11,14,25,8,50,1,2.55,False,0.45,0.64,,4,3,1,Weakness,0,0.10236028523101678,Low
830,Sales,Female,28,Analyst,2023-04-04 08:03:05.556036,1,Bachelor,3,5200.0,51,25,28,14,100,3,34,1,2.24,False,1.35,0.16,,2,1,1,Weakness,0,0.10110340944389541,Low
831,Legal,Female,47,Manager,2024-05-31 08:03:05.556036,0,Master,1,6600.0,56,17,5,6,75,10,45,1,3.27,False,0.91,1.69,,5,1,2,Opportunity,0,0.10180417916446927,Low
832,Sales,Female,37,Specialist,2022-06-20 08:03:05.556036,2,Bachelor,2,5400.0,30,30,16,12,50,1,86,0,1.38,False,1.22,1.0,,3,2,1,Weakness,0,0.10259347008158362,Low
833,Operations,Male,34,Analyst,2014-10-13 08:03:05.556036,9,High School,1,4400.0,39,20,19,7,25,16,54,2,2.98,False,0.88,2.22,,3,4,3,Opportunity,0,0.10221330037874984,Low
834,Customer Support,Male,52,Technician,2019-04-15 08:03:05.556036,5,Bachelor,4,4900.0,34,25,12,11,75,19,54,0,1.46,False,1.75,0.34,,4,3,1,Weakness,0,0.10023993670725342,Low
835,Sales,Female,60,Manager,2021-04-12 08:03:05.556036,3,Bachelor,5,9000.0,60,18,18,14,75,7,16,2,4.94,False,1.97,0.89,,3,2,2,Opportunity,0,0.09643661078244167,Very Low
836,Finance,Male,38,Technician,2019-06-25 08:03:05.556036,5,Bachelor,3,4550.0,56,36,7,14,100,19,42,2,4.27,False,1.65,1.37,,4,3,0,Opportunity,0,0.09848023357750504,Very Low
837,Finance,Male,30,Specialist,2017-09-08 08:03:05.556036,6,Bachelor,4,6300.0,45,22,25,2,50,18,89,0,2.85,False,2.21,2.69,,3,4,3,Opportunity,0,0.10008544689875985,Low
838,Finance,Female,47,Analyst,2016-02-20 08:03:05.556036,8,Bachelor,5,6000.0,30,24,8,12,0,6,88,1,1.32,False,2.13,1.53,,4,4,0,Opportunity,0,0.09972017115837752,Very Low
839,Operations,Female,37,Engineer,2023-10-28 08:03:05.556036,0,Bachelor,1,6600.0,53,44,3,13,100,8,85,1,3.64,False,1.26,1.91,,5,1,2,Opportunity,0,0.10115388211138521,Low
840,Customer Support,Female,44,Manager,2020-07-11 08:03:05.556036,4,High School,1,6600.0,39,44,10,8,25,6,7,1,3.99,False,1.12,0.67,,4,3,1,Weakness,0,0.09968079922104316,Very Low
841,Marketing,Male,39,Analyst,2019-10-01 08:03:05.556036,4,High School,1,4400.0,33,24,20,14,50,16,21,0,1.17,False,0.51,-0.93,,3,3,1,Weakness,1,0.10325136126071718,Low
842,HR,Male,42,Specialist,2022-12-26 08:03:05.556036,1,Master,1,4950.0,57,44,25,6,0,7,43,2,1.47,False,1.3,1.69,,3,1,2,Opportunity,0,0.10369288419636796,Low
843,Customer Support,Female,29,Manager,2017-02-07 08:03:05.556036,7,Bachelor,5,9000.0,60,46,0,3,75,2,7,2,2.17,False,2.68,1.34,,5,4,0,Opportunity,1,0.09793134035480373,Very Low
844,Legal,Female,53,Analyst,2016-08-15 08:03:05.556036,8,High School,3,5200.0,58,49,10,9,25,16,45,0,2.38,False,1.99,0.6,,4,4,0,Opportunity,0,0.10014082944917829,Low
845,Operations,Male,59,Engineer,2022-06-16 08:03:05.556036,2,Master,5,9000.0,36,0,11,12,25,13,23,2,2.56,False,1.58,0.71,,4,2,1,Weakness,0,0.09849138771705054,Very Low
846,Sales,Male,37,Specialist,2019-03-14 08:03:05.556036,5,Bachelor,2,5400.0,58,15,21,6,0,11,32,1,4.67,False,1.22,1.72,,3,3,3,Opportunity,0,0.0998380348568543,Very Low
847,Finance,Male,30,Developer,2024-08-26 08:03:05.556036,0,High School,3,6500.0,48,40,3,3,75,10,42,0,4.46,True,2.06,1.79,,5,1,2,Opportunity,0,0.09782623598888066,Very Low
848,Legal,Male,40,Engineer,2017-07-11 08:03:05.556036,7,PhD,4,8400.0,50,39,3,6,50,3,81,2,2.56,False,2.35,2.92,,5,4,0,Opportunity,0,0.09943910681376042,Very Low
849,Operations,Male,38,Specialist,2018-04-18 08:03:05.556036,6,High School,1,4950.0,34,40,27,12,0,3,87,2,2.28,False,1.11,2.24,,2,4,3,Opportunity,0,0.10299565451688371,Low
850,Marketing,Female,53,Manager,2022-08-20 08:03:05.556036,2,Bachelor,3,7800.0,49,29,24,1,0,10,75,1,4.29,False,2.05,3.32,,3,2,2,Opportunity,0,0.09939457997808722,Very Low
851,Operations,Female,35,Manager,2021-08-25 08:03:05.556036,3,Bachelor,3,7800.0,51,7,25,13,25,11,22,0,3.07,False,1.07,-0.31,,3,2,1,Weakness,0,0.10037692980477507,Low
852,Customer Support,Female,54,Specialist,2016-02-09 08:03:05.556036,8,Bachelor,4,6300.0,34,18,12,10,50,14,61,1,4.04,False,1.78,1.78,,4,4,0,Opportunity,0,0.09799316526686366,Very Low
853,HR,Other,40,Manager,2018-06-24 08:03:05.556036,6,High School,1,6600.0,44,25,22,6,50,14,80,1,3.01,False,1.1,2.5,,3,4,3,Opportunity,0,0.10257469649098734,Low
854,IT,Female,44,Technician,2017-02-15 08:03:05.556036,7,PhD,4,4900.0,51,28,20,11,75,9,98,0,1.93,False,2.04,1.56,,3,4,3,Opportunity,0,0.10092506231017356,Low
855,HR,Female,45,Analyst,2018-09-29 08:03:05.556036,5,Bachelor,1,4400.0,48,18,16,12,25,1,84,1,4.87,False,0.88,2.32,,3,3,3,Opportunity,0,0.10077666490164854,Low
856,Customer Support,Female,59,Technician,2020-12-29 08:03:05.556036,3,High School,5,5250.0,56,43,5,9,50,17,40,1,4.85,False,2.61,1.59,,5,2,0,Opportunity,0,0.09577020075044029,Very Low
857,Customer Support,Male,33,Technician,2021-01-10 08:03:05.556036,3,High School,4,4900.0,39,0,8,12,0,6,56,0,1.61,False,1.34,0.3,,4,2,1,Weakness,0,0.10067726181271114,Low
858,Sales,Female,24,Consultant,2018-12-26 08:03:05.556036,5,High School,3,7150.0,54,21,2,2,100,14,57,2,4.62,False,1.85,3.33,,5,3,0,Opportunity,0,0.09854346724681451,Very Low
859,Marketing,Male,56,Manager,2017-01-24 08:03:05.556036,7,Bachelor,3,7800.0,42,30,26,3,25,5,11,1,2.15,False,1.68,0.94,,2,4,3,Opportunity,0,0.10056382846803953,Low
860,Marketing,Male,42,Specialist,2016-08-31 08:03:05.556036,8,Master,4,6300.0,48,33,20,10,50,9,33,0,2.98,False,1.96,0.32,,3,4,3,Opportunity,0,0.09884967978886688,Very Low
861,Finance,Female,59,Analyst,2016-02-29 08:03:05.556036,8,Bachelor,1,4400.0,47,3,5,5,75,6,18,0,4.12,False,0.61,0.86,,5,4,1,Weakness,0,0.10063541292884971,Low
862,HR,Female,44,Technician,2014-09-20 08:03:05.556036,9,Bachelor,4,4900.0,46,35,6,14,75,7,24,1,3.52,False,1.84,0.23,,4,4,1,Weakness,0,0.09773280976391188,Very Low
863,Sales,Male,37,Engineer,2015-07-13 08:03:05.556036,9,PhD,5,9000.0,31,9,16,2,75,19,71,1,1.28,False,2.16,2.34,,3,4,3,Opportunity,0,0.10020530981004108,Low
864,HR,Female,50,Technician,2017-10-19 08:03:05.556036,6,Bachelor,1,3850.0,60,33,25,10,50,14,65,2,1.5,False,1.07,1.75,,3,4,3,Opportunity,0,0.10427186624621124,Low
865,IT,Male,35,Specialist,2019-07-30 08:03:05.556036,5,Bachelor,4,6300.0,41,49,0,11,50,1,24,0,3.98,False,2.17,0.22,,5,3,0,Opportunity,0,0.09662858089023534,Very Low
866,Engineering,Male,25,Consultant,2014-10-18 08:03:05.556036,9,Bachelor,4,7700.0,53,24,7,13,75,11,10,2,3.06,False,1.66,0.39,,4,4,1,Weakness,0,0.09851622324817126,Very Low
867,Engineering,Male,32,Specialist,2023-09-04 08:03:05.556036,1,High School,3,5850.0,52,1,4,8,25,15,52,2,1.01,False,1.17,1.55,,5,1,2,Opportunity,0,0.10254528007816407,Low
868,Finance,Male,26,Specialist,2022-12-03 08:03:05.556036,1,Master,3,5850.0,33,16,5,1,50,19,32,1,3.02,False,1.58,1.93,,5,1,2,Opportunity,0,0.09944200775241399,Very Low
869,Sales,Female,54,Consultant,2018-04-27 08:03:05.556036,6,Bachelor,1,6050.0,51,40,15,0,100,13,0,1,2.92,False,1.31,1.23,,4,4,1,Weakness,0,0.10124879998733156,Low
870,Operations,Female,45,Technician,2020-08-25 08:03:05.556036,4,Bachelor,2,4200.0,50,49,24,3,25,6,14,2,2.42,False,1.72,1.58,,3,3,3,Opportunity,0,0.10105447549824435,Low
871,Legal,Male,33,Engineer,2022-07-31 08:03:05.556036,2,Bachelor,1,6600.0,42,19,12,8,100,5,60,1,1.56,False,0.81,1.39,,4,2,1,Weakness,0,0.10356679812643645,Low
872,Customer Support,Female,57,Analyst,2016-07-08 08:03:05.556036,8,Bachelor,1,4400.0,46,18,12,3,50,15,30,2,3.27,False,0.93,2.19,,4,4,0,Opportunity,0,0.10163859772735136,Low
873,IT,Female,51,Engineer,2017-03-28 08:03:05.556036,7,Bachelor,1,6600.0,32,31,27,0,0,12,9,0,2.31,False,1.09,0.8,,2,4,3,Opportunity,1,0.10203073945078417,Low
874,Legal,Male,38,Consultant,2020-05-27 08:03:05.556036,4,PhD,4,7700.0,58,44,0,1,0,5,89,1,3.88,False,2.7,3.57,,5,3,0,Opportunity,1,0.09819457264474213,Very Low
875,Legal,Female,34,Technician,2022-04-11 08:03:05.556036,2,Bachelor,5,5250.0,51,21,19,10,0,9,82,0,2.54,False,2.25,1.43,,3,2,2,Opportunity,0,0.09928666293912886,Very Low
876,Finance,Female,22,Specialist,2022-09-16 08:03:05.556036,1,Master,1,4950.0,60,10,18,6,75,10,16,2,2.77,False,0.7,1.34,,3,1,1,Weakness,0,0.10265250037168976,Low
877,Legal,Female,37,Consultant,2014-09-08 08:03:05.556036,9,High School,4,7700.0,32,23,6,10,75,7,92,2,4.88,True,1.99,3.27,,4,4,0,Opportunity,0,0.09728847221626051,Very Low
878,Marketing,Female,56,Manager,2015-05-28 08:03:05.556036,9,High School,5,9000.0,34,29,11,2,100,3,83,0,3.32,True,2.61,2.66,,4,4,0,Opportunity,0,0.09774859167608736,Very Low
879,Finance,Female,52,Specialist,2016-09-11 08:03:05.556036,7,Bachelor,1,4950.0,59,47,29,4,0,18,44,2,3.6,False,1.5,2.5,,2,4,3,Opportunity,1,0.10163930690210782,Low
880,Sales,Male,22,Analyst,2022-09-18 08:03:05.556036,1,Bachelor,1,4400.0,51,3,2,9,0,6,59,2,1.3,False,0.54,1.67,,5,1,1,Weakness,0,0.10417026026144871,Low
881,Finance,Female,23,Manager,2022-08-19 08:03:05.556036,2,Bachelor,4,8400.0,39,27,1,5,25,3,15,1,1.03,False,1.86,0.51,,5,2,0,Opportunity,0,0.10000425365703554,Low
882,Customer Support,Male,48,Developer,2014-11-03 08:03:05.556036,9,Bachelor,4,7000.0,34,21,21,9,100,3,77,2,1.16,False,1.82,2.09,,3,4,3,Opportunity,0,0.10134687636269261,Low
883,Operations,Male,44,Specialist,2017-01-25 08:03:05.556036,7,High School,5,6750.0,52,16,4,13,75,19,86,1,3.6,False,2.12,1.92,,5,4,0,Opportunity,0,0.09802612086959948,Very Low
884,Finance,Female,36,Analyst,2023-04-16 08:03:05.556036,1,Bachelor,4,5600.0,32,36,21,0,100,9,77,1,3.05,False,2.43,3.19,,3,1,2,Opportunity,1,0.09904231648050406,Very Low
885,Marketing,Female,26,Developer,2021-05-14 08:03:05.556036,3,High School,4,7000.0,33,44,7,12,0,8,27,2,3.25,False,2.0,0.99,,4,2,2,Opportunity,0,0.0976321361142494,Very Low
886,Finance,Male,53,Developer,2015-02-22 08:03:05.556036,9,Bachelor,4,7000.0,46,26,25,3,50,1,29,2,3.92,True,2.09,2.33,,3,4,3,Opportunity,0,0.09829182829504127,Very Low
887,IT,Male,45,Developer,2021-05-06 08:03:05.556036,3,Bachelor,1,5500.0,38,22,21,3,100,7,56,0,4.13,False,1.08,2.06,,3,2,2,Opportunity,0,0.10096610533246661,Low
888,Customer Support,Female,46,Consultant,2018-08-23 08:03:05.556036,6,Bachelor,3,7150.0,52,28,26,5,75,10,56,0,2.21,False,1.78,1.33,,2,4,3,Opportunity,0,0.1013026633718187,Low
889,Sales,Male,27,Manager,2024-02-26 08:03:05.556036,0,Master,4,8400.0,40,3,29,8,100,7,51,0,1.5,True,1.5,0.65,,2,1,2,Opportunity,0,0.10134888822028082,Low
890,Finance,Female,43,Manager,2015-06-08 08:03:05.556036,9,Bachelor,3,7800.0,31,29,20,14,100,7,13,1,2.89,False,1.29,-0.2,,3,4,1,Weakness,0,0.09935133818536544,Very Low
891,Legal,Male,23,Engineer,2016-12-03 08:03:05.556036,7,Bachelor,4,8400.0,31,29,0,4,0,13,24,1,1.3,False,1.94,0.92,,5,4,0,Opportunity,0,0.09957798200797081,Very Low
892,Legal,Male,49,Analyst,2024-06-11 08:03:05.556036,0,Bachelor,1,4400.0,40,20,21,7,0,10,24,0,1.74,False,0.74,0.16,,3,1,1,Weakness,0,0.1030412381709245,Low
893,Operations,Male,57,Developer,2015-10-26 08:03:05.556036,8,Bachelor,3,6500.0,41,4,25,13,50,4,7,1,3.0,True,0.93,-0.2,,3,4,1,Weakness,0,0.10013633262878713,Low
894,Sales,Female,23,Developer,2023-12-13 08:03:05.556036,0,Bachelor,2,6000.0,46,16,0,0,0,11,54,1,3.13,False,1.41,2.63,,5,1,2,Opportunity,0,0.1007532895638909,Low
895,Finance,Male,34,Technician,2015-07-07 08:03:05.556036,9,Bachelor,4,4900.0,43,10,21,11,75,1,4,0,1.93,False,1.39,-0.79,,3,4,1,Weakness,0,0.09994771304363577,Very Low
896,Customer Support,Male,39,Consultant,2022-07-10 08:03:05.556036,2,Master,1,6050.0,35,45,16,10,0,1,5,1,4.82,False,1.07,0.58,,3,2,1,Weakness,0,0.09888390498111096,Very Low
897,Customer Support,Female,52,Analyst,2017-06-10 08:03:05.556036,7,Bachelor,5,6000.0,53,48,19,14,75,4,35,2,2.5,False,2.42,0.75,,3,4,3,Opportunity,0,0.0982558971991342,Very Low
898,Engineering,Female,50,Consultant,2023-01-01 08:03:05.556036,1,Master,3,7150.0,33,26,20,8,25,19,64,0,3.84,False,1.65,1.56,,3,1,2,Opportunity,0,0.09915573505275886,Very Low
899,Sales,Female,60,Analyst,2020-12-07 08:03:05.556036,3,Bachelor,2,4800.0,48,49,9,7,100,3,89,0,4.79,False,1.91,2.55,,4,2,2,Opportunity,0,0.09900612761050548,Very Low
900,Engineering,Male,40,Manager,2023-01-09 08:03:05.556036,1,High School,2,7200.0,36,16,2,0,75,15,69,2,3.28,False,1.42,3.54,,5,1,2,Opportunity,0,0.1006833577689894,Low
901,Engineering,Male,57,Manager,2017-11-16 08:03:05.556036,6,Master,3,7800.0,54,46,6,14,100,19,14,0,1.96,False,1.64,-0.91,,4,4,1,Weakness,1,0.09997687029511834,Very Low
902,HR,Female,55,Consultant,2016-06-02 08:03:05.556036,8,Bachelor,1,6050.0,33,15,19,7,100,10,19,2,1.96,False,0.62,1.09,,3,4,1,Weakness,0,0.10275906403338853,Low
903,HR,Female,50,Specialist,2020-07-31 08:03:05.556036,4,Bachelor,4,6300.0,59,15,23,8,75,16,83,0,3.9,False,1.97,2.05,,3,3,3,Opportunity,0,0.09935956869814272,Very Low
904,Sales,Female,55,Specialist,2020-07-06 08:03:05.556036,4,Master,2,5400.0,42,34,23,5,100,2,32,0,2.71,False,1.44,0.85,,3,3,1,Weakness,0,0.10097766496896866,Low
905,Sales,Female,55,Manager,2017-02-28 08:03:05.556036,7,High School,5,9000.0,41,18,3,10,0,18,33,1,2.77,False,2.01,0.77,,5,4,0,Opportunity,0,0.09783607387706295,Very Low
906,Customer Support,Female,40,Specialist,2020-11-17 08:03:05.556036,3,Bachelor,1,4950.0,37,2,9,14,75,18,67,2,3.55,False,0.4,1.81,,4,2,1,Weakness,1,0.10182806923220518,Low
907,Engineering,Male,53,Analyst,2020-08-12 08:03:05.556036,4,High School,2,4800.0,45,44,26,4,100,14,56,2,4.37,False,1.79,2.99,,2,3,3,Opportunity,0,0.09969148045069202,Very Low
908,Legal,Other,36,Specialist,2016-02-25 08:03:05.556036,8,High School,5,6750.0,56,21,23,11,25,15,2,2,4.4,False,2.04,0.78,,3,4,3,Opportunity,0,0.09678420880030239,Very Low
909,Operations,Female,60,Engineer,2023-01-27 08:03:05.556036,1,Bachelor,2,7200.0,38,4,10,10,50,19,61,0,1.05,False,0.8,0.54,,4,1,1,Weakness,0,0.1032258035963313,Low
910,Sales,Female,46,Developer,2017-02-22 08:03:05.556036,7,High School,1,5500.0,30,20,2,9,50,6,98,2,3.06,False,0.92,3.09,,5,4,0,Opportunity,1,0.10196565031061999,Low
911,Operations,Male,47,Developer,2014-12-09 08:03:05.556036,9,Bachelor,4,7000.0,45,19,2,4,50,1,7,0,1.74,False,1.79,0.11,,5,4,0,Opportunity,0,0.09948252190346098,Very Low
912,IT,Male,47,Consultant,2022-04-09 08:03:05.556036,2,Bachelor,4,7700.0,54,33,13,10,0,5,71,1,3.29,False,2.12,1.85,,4,2,2,Opportunity,0,0.09903475654491814,Very Low
913,Customer Support,Male,30,Developer,2015-12-31 08:03:05.556036,8,Bachelor,1,5500.0,55,48,1,11,50,16,67,0,2.07,False,1.29,0.82,,5,4,0,Opportunity,0,0.10235188653523096,Low
914,Sales,Female,40,Engineer,2020-09-08 08:03:05.556036,3,Bachelor,2,7200.0,52,33,8,1,100,8,76,2,1.06,False,1.69,3.04,,4,2,2,Opportunity,0,0.10320817190094901,Low
915,Engineering,Female,40,Technician,2019-10-07 08:03:05.556036,4,Master,1,3850.0,35,15,26,8,75,3,62,2,3.53,False,0.79,2.43,,2,3,3,Opportunity,0,0.10198767238439842,Low
916,Legal,Male,24,Technician,2016-03-26 08:03:05.556036,8,Master,3,4550.0,47,32,29,12,0,14,97,2,1.33,False,1.7,2.26,,2,4,3,Opportunity,0,0.1027064168603127,Low
917,Operations,Female,28,Developer,2017-08-29 08:03:05.556036,7,Bachelor,2,6000.0,38,40,17,13,50,8,94,0,1.14,False,1.41,1.01,,3,4,3,Opportunity,0,0.10292914977407523,Low
918,Marketing,Female,28,Engineer,2016-10-11 08:03:05.556036,7,Bachelor,4,8400.0,41,7,1,2,75,3,89,2,4.3,False,1.99,4.05,,5,4,0,Opportunity,1,0.0983005068531154,Very Low
919,Engineering,Male,45,Analyst,2018-09-07 08:03:05.556036,5,Master,3,5200.0,49,7,29,13,50,3,65,1,2.92,False,1.2,1.23,,2,3,3,Opportunity,0,0.10123031772220963,Low
920,Finance,Male,37,Developer,2015-09-09 08:03:05.556036,8,Bachelor,1,5500.0,35,47,8,3,75,15,66,0,3.47,True,1.5,2.14,,4,4,0,Opportunity,0,0.1007106523921807,Low
921,Finance,Female,24,Manager,2018-03-09 08:03:05.556036,6,Bachelor,3,7800.0,43,40,16,4,25,4,29,2,1.17,False,1.85,1.52,,3,4,3,Opportunity,0,0.10133093558672572,Low
922,Finance,Male,54,Engineer,2017-03-17 08:03:05.556036,7,Bachelor,3,7800.0,33,2,11,5,25,17,62,1,2.81,False,1.3,2.13,,4,4,0,Opportunity,0,0.10052962481339724,Low
923,IT,Male,40,Engineer,2016-10-18 08:03:05.556036,7,PhD,1,6600.0,39,17,14,8,50,16,21,1,3.07,False,0.68,0.79,,4,4,1,Weakness,0,0.101540807307303,Low
924,Customer Support,Male,23,Technician,2014-10-22 08:03:05.556036,9,Bachelor,3,4550.0,30,8,27,12,75,16,40,2,4.49,False,1.14,1.62,,2,4,3,Opportunity,0,0.09885718871348152,Very Low
925,Marketing,Other,29,Consultant,2017-02-04 08:03:05.556036,7,High School,5,8250.0,58,32,27,11,50,15,4,1,3.58,False,2.21,0.12,,2,4,3,Opportunity,0,0.09746609631069522,Very Low
926,Engineering,Male,43,Developer,2014-10-17 08:03:05.556036,9,Master,4,7000.0,30,22,21,4,0,9,16,2,3.2,False,1.85,1.7,,3,4,3,Opportunity,0,0.09842412318242585,Very Low
927,IT,Male,49,Specialist,2018-07-08 08:03:05.556036,6,Master,5,6750.0,44,19,26,10,100,4,71,0,2.16,False,2.14,1.06,,2,4,3,Opportunity,0,0.09960657795316971,Very Low
928,Operations,Female,39,Technician,2015-02-21 08:03:05.556036,9,High School,5,5250.0,54,31,10,5,0,11,76,0,2.35,False,2.57,1.86,,4,4,0,Opportunity,0,0.09900174331602878,Very Low
929,Operations,Female,36,Developer,2024-06-21 08:03:05.556036,0,Bachelor,1,5500.0,39,9,19,6,75,3,34,2,3.74,False,0.68,2.04,,3,1,2,Opportunity,0,0.10144871914847566,Low
930,Engineering,Female,32,Specialist,2018-08-25 08:03:05.556036,6,High School,2,5400.0,34,43,23,7,0,4,70,2,3.24,False,1.63,2.68,,3,4,3,Opportunity,0,0.10066097745728689,Low
